account_id,account_type,customer_id
ACC_03170,Savings,CUST_1193
ACC_03171,Current,CUST_1586
ACC_03172,Current,CUST_0321
ACC_03173,Current,CUST_1426
ACC_03174,Savings,CUST_1209
ACC_03175,Savings,CUST_1581
ACC_03176,Savings,CUST_0695
ACC_03177,Savings,CUST_0554
ACC_03178,Savings,CUST_0200
ACC_03179,Savings,CUST_1730
ACC_03180,Savings,CUST_1323
ACC_03181,Savings,CUST_1892
ACC_03182,Savings,CUST_1394
ACC_03183,Current,CUST_1180
ACC_03184,Current,CUST_0979
ACC_03185,Savings,CUST_0763
ACC_03186,Savings,CUST_1520
ACC_03187,Current,CUST_1743
ACC_03188,Savings,CUST_0151
ACC_03189,Salary,CUST_0083
ACC_03190,Current,CUST_1446
ACC_03191,Savings,CUST_1330
ACC_03192,Savings,CUST_1909
ACC_03193,Current,CUST_0240
ACC_03194,Current,CUST_1156
ACC_03195,Savings,CUST_1163
ACC_03196,Savings,CUST_1870
ACC_03197,Salary,CUST_0293
ACC_03198,Savings,CUST_1392
ACC_03199,Current,CUST_1358
ACC_03200,Savings,CUST_1798
ACC_03201,Savings,CUST_1281
ACC_03202,Current,CUST_1063
ACC_03203,Business,CUST_0153
ACC_03204,Savings,CUST_0559
ACC_03205,Current,CUST_1071
ACC_03206,Salary,CUST_1890
ACC_03207,Savings,CUST_1884
ACC_03208,Business,CUST_1128
ACC_03209,Current,CUST_1188
ACC_03210,Savings,CUST_1510
ACC_03211,Salary,CUST_1192
ACC_03212,Savings,CUST_0763
ACC_03213,Current,CUST_1462
ACC_03214,Savings,CUST_1450
ACC_03215,Current,CUST_0416
ACC_03216,Savings,CUST_1219
ACC_03217,Savings,CUST_1303
ACC_03218,Current,CUST_0528
ACC_03219,Savings,CUST_1916
ACC_03220,Salary,CUST_0465
ACC_03221,Current,CUST_0356
ACC_03222,Savings,CUST_0738
ACC_03223,Current,CUST_1308
ACC_03224,Current,CUST_1854
ACC_03225,Current,CUST_0033
ACC_03226,Current,CUST_0430
ACC_03227,Current,CUST_0125
ACC_03228,Current,CUST_0630
ACC_03229,Current,CUST_1503
ACC_03230,Savings,CUST_0267
ACC_03231,Savings,CUST_0918
ACC_03232,Current,CUST_1848
ACC_03233,Business,CUST_0326
ACC_03234,Savings,CUST_0570
ACC_03235,Salary,CUST_0433
ACC_03236,Savings,CUST_0383
ACC_03237,Savings,CUST_1699
ACC_03238,Current,CUST_0268
ACC_03239,Savings,CUST_1711
ACC_03240,Savings,CUST_1825
ACC_03241,Savings,CUST_0536
ACC_03242,Salary,CUST_0912
ACC_03243,Savings,CUST_1017
ACC_03244,Savings,CUST_0452
ACC_03245,Current,CUST_0313
ACC_03246,Savings,CUST_1704
ACC_03247,Savings,CUST_0377
ACC_03248,Current,CUST_0271
ACC_03249,Savings,CUST_0556
ACC_03250,Savings,CUST_1535
ACC_03251,Current,CUST_0927
ACC_03252,Savings,CUST_1010
ACC_03253,Savings,CUST_1289
ACC_03254,Business,CUST_0159
ACC_03255,Business,CUST_0017
ACC_03256,Savings,CUST_0905
ACC_03257,Current,CUST_1943
ACC_03258,Current,CUST_0998
ACC_03259,Savings,CUST_0622
ACC_03260,Current,CUST_1227
ACC_03261,Savings,CUST_1488
ACC_03262,Savings,CUST_1611
ACC_03263,Business,CUST_0615
ACC_03264,Current,CUST_1061
ACC_03265,Current,CUST_0675
ACC_03266,Savings,CUST_0707
ACC_03267,Business,CUST_1838
ACC_03268,Savings,CUST_0725
ACC_03269,Savings,CUST_0667
ACC_03270,Current,CUST_1193
ACC_03271,Current,CUST_0499
ACC_03272,Current,CUST_0892
ACC_03273,Salary,CUST_1199
ACC_03274,Savings,CUST_1965
ACC_03275,Salary,CUST_1432
ACC_03276,Savings,CUST_0174
ACC_03277,Savings,CUST_0725
ACC_03278,Savings,CUST_1261
ACC_03279,Current,CUST_1772
ACC_03280,Savings,CUST_1139
ACC_03281,Savings,CUST_0967
ACC_03282,Salary,CUST_1351
ACC_03283,Salary,CUST_1345
ACC_03284,Business,CUST_1742
ACC_03285,Savings,CUST_0456
ACC_03286,Savings,CUST_1421
ACC_03287,Current,CUST_1466
ACC_03288,Savings,CUST_0263
ACC_03289,Savings,CUST_0723
ACC_03290,Savings,CUST_0085
ACC_03291,Current,CUST_1204
ACC_03292,Business,CUST_0414
ACC_03293,Savings,CUST_1615
ACC_03294,Savings,CUST_1920
ACC_03295,Salary,CUST_1277
ACC_03296,Savings,CUST_1293
ACC_03297,Savings,CUST_1262
ACC_03298,Savings,CUST_0701
ACC_03299,Savings,CUST_0492
ACC_03300,Savings,CUST_0841
ACC_03301,Savings,CUST_0916
ACC_03302,Salary,CUST_1515
ACC_03303,Salary,CUST_1502
ACC_03304,Savings,CUST_0467
ACC_03305,Salary,CUST_0475
ACC_03306,Savings,CUST_0532
ACC_03307,Savings,CUST_1030
ACC_03308,Savings,CUST_0663
ACC_03309,Savings,CUST_1675
ACC_03310,Savings,CUST_0449
ACC_03311,Savings,CUST_0408
ACC_03312,Current,CUST_0221
ACC_03313,Savings,CUST_0398
ACC_03314,Salary,CUST_0260
ACC_03315,Savings,CUST_1181
ACC_03316,Savings,CUST_0490
ACC_03317,Salary,CUST_1543
ACC_03318,Savings,CUST_0431
ACC_03319,Savings,CUST_0432
ACC_03320,Savings,CUST_0400
ACC_03321,Savings,CUST_0285
ACC_03322,Current,CUST_1658
ACC_03323,Salary,CUST_0652
ACC_03324,Salary,CUST_0664
ACC_03325,Savings,CUST_1854
ACC_03326,Salary,CUST_1943
ACC_03327,Savings,CUST_0666
ACC_03328,Savings,CUST_0320
ACC_03329,Savings,CUST_0536
ACC_03330,Savings,CUST_0494
ACC_03331,Savings,CUST_0339
ACC_03332,Salary,CUST_0604
ACC_03333,Savings,CUST_0622
ACC_03334,Savings,CUST_1788
ACC_03335,Savings,CUST_0003
ACC_03336,Savings,CUST_0946
ACC_03337,Current,CUST_0055
ACC_03338,Savings,CUST_1904
ACC_03339,Savings,CUST_1651
ACC_03340,Current,CUST_1850
ACC_03341,Savings,CUST_0031
ACC_03342,Current,CUST_1823
ACC_03343,Salary,CUST_1775
ACC_03344,Savings,CUST_0967
ACC_03345,Savings,CUST_1583
ACC_03346,Business,CUST_0458
ACC_03347,Savings,CUST_0374
ACC_03348,Savings,CUST_0569
ACC_03349,Current,CUST_0378
ACC_03350,Savings,CUST_1488
ACC_03351,Savings,CUST_0776
ACC_03352,Savings,CUST_1043
ACC_03353,Savings,CUST_0746
ACC_03354,Salary,CUST_1573
ACC_03355,Savings,CUST_1406
ACC_03356,Salary,CUST_1349
ACC_03357,Savings,CUST_1521
ACC_03358,Savings,CUST_0400
ACC_03359,Salary,CUST_1447
ACC_03360,Savings,CUST_1801
ACC_03361,Salary,CUST_0688
ACC_03362,Savings,CUST_0966
ACC_03363,Savings,CUST_1816
ACC_03364,Current,CUST_0386
ACC_03365,Savings,CUST_0670
ACC_03366,Savings,CUST_0241
ACC_03367,Savings,CUST_1378
ACC_03368,Current,CUST_0137
ACC_03369,Salary,CUST_1648
ACC_03370,Current,CUST_0456
ACC_03371,Current,CUST_1467
ACC_03372,Current,CUST_1219
ACC_03373,Business,CUST_1135
ACC_03374,Salary,CUST_1763
ACC_03375,Current,CUST_1869
ACC_03376,Business,CUST_0097
ACC_03377,Savings,CUST_0954
ACC_03378,Savings,CUST_0588
ACC_03379,Savings,CUST_0179
ACC_03380,Savings,CUST_1208
ACC_03381,Current,CUST_1848
ACC_03382,Current,CUST_0656
ACC_03383,Salary,CUST_1656
ACC_03384,Savings,CUST_1174
ACC_03385,Savings,CUST_1034
ACC_03386,Current,CUST_1308
ACC_03387,Current,CUST_0144
ACC_03388,Savings,CUST_1329
ACC_03389,Savings,CUST_0956
ACC_03390,Current,CUST_1234
ACC_03391,Salary,CUST_0221
ACC_03392,Savings,CUST_0238
ACC_03393,Salary,CUST_0517
ACC_03394,Savings,CUST_1889
ACC_03395,Savings,CUST_0246
ACC_03396,Business,CUST_0809
ACC_03397,Current,CUST_0702
ACC_03398,Savings,CUST_1655
ACC_03399,Savings,CUST_0659
ACC_03400,Salary,CUST_1940
ACC_03401,Business,CUST_1844
ACC_03402,Savings,CUST_0248
ACC_03403,Current,CUST_1766
ACC_03404,Savings,CUST_0865
ACC_03405,Current,CUST_1286
ACC_03406,Salary,CUST_1966
ACC_03407,Salary,CUST_0595
ACC_03408,Savings,CUST_0022
ACC_03409,Business,CUST_1236
ACC_03410,Savings,CUST_0813
ACC_03411,Savings,CUST_0926
ACC_03412,Current,CUST_1749
ACC_03413,Current,CUST_0071
ACC_03414,Current,CUST_0169
ACC_03415,Savings,CUST_1152
ACC_03416,Savings,CUST_0159
ACC_03417,Savings,CUST_1673
ACC_03418,Current,CUST_0070
ACC_03419,Current,CUST_1223
ACC_03420,Current,CUST_1222
ACC_03421,Business,CUST_1937
ACC_03422,Current,CUST_1141
ACC_03423,Savings,CUST_0799
ACC_03424,Savings,CUST_1924
ACC_03425,Savings,CUST_0121
ACC_03426,Salary,CUST_0802
ACC_03427,Business,CUST_0563
ACC_03428,Business,CUST_1287
ACC_03429,Savings,CUST_1425
ACC_03430,Salary,CUST_1135
ACC_03431,Savings,CUST_1670
ACC_03432,Business,CUST_1124
ACC_03433,Savings,CUST_1615
ACC_03434,Savings,CUST_1068
ACC_03435,Salary,CUST_1164
ACC_03436,Savings,CUST_0816
ACC_03437,Savings,CUST_0218
ACC_03438,Savings,CUST_1531
ACC_03439,Savings,CUST_0715
ACC_03440,Savings,CUST_1189
ACC_03441,Current,CUST_1991
ACC_03442,Savings,CUST_1532
ACC_03443,Savings,CUST_0102
ACC_03444,Savings,CUST_1972
ACC_03445,Savings,CUST_0002
ACC_03446,Salary,CUST_1382
ACC_03447,Savings,CUST_0287
ACC_03448,Salary,CUST_0045
ACC_03449,Current,CUST_0967
ACC_03450,Current,CUST_1808
ACC_03451,Savings,CUST_1505
ACC_03452,Savings,CUST_1924
ACC_03453,Current,CUST_0276
ACC_03454,Current,CUST_0208
ACC_03455,Savings,CUST_0302
ACC_03456,Salary,CUST_0129
ACC_03457,Current,CUST_1169
ACC_03458,Salary,CUST_0099
ACC_03459,Savings,CUST_1108
ACC_03460,Salary,CUST_1004
ACC_03461,Current,CUST_1601
ACC_03462,Business,CUST_1355
ACC_03463,Savings,CUST_1131
ACC_03464,Current,CUST_1319
ACC_03465,Savings,CUST_0341
ACC_03466,Savings,CUST_1606
ACC_03467,Current,CUST_1774
ACC_03468,Savings,CUST_0316
ACC_03469,Savings,CUST_0338
ACC_03470,Current,CUST_1756
ACC_03471,Savings,CUST_0409
ACC_03472,Savings,CUST_1777
ACC_03473,Savings,CUST_1725
ACC_03474,Savings,CUST_1349
ACC_03475,Savings,CUST_0508
ACC_03476,Savings,CUST_0125
ACC_03477,Savings,CUST_1530
ACC_03478,Salary,CUST_0945
ACC_03479,Savings,CUST_1456
ACC_03480,Savings,CUST_0978
ACC_03481,Savings,CUST_1036
ACC_03482,Current,CUST_0583
ACC_03483,Savings,CUST_0812
ACC_03484,Current,CUST_1255
ACC_03485,Savings,CUST_0402
ACC_03486,Savings,CUST_1295
ACC_03487,Savings,CUST_0207
ACC_03488,Savings,CUST_0920
ACC_03489,Salary,CUST_1714
ACC_03490,Current,CUST_0915
ACC_03491,Current,CUST_1937
ACC_03492,Savings,CUST_1629
ACC_03493,Current,CUST_0898
ACC_03494,Salary,CUST_0187
ACC_03495,Savings,CUST_1247
ACC_03496,Savings,CUST_0977
ACC_03497,Current,CUST_0356
ACC_03498,Savings,CUST_0230
ACC_03499,Salary,CUST_0475
ACC_03500,Savings,CUST_1018
ACC_03501,Current,CUST_0479
ACC_03502,Salary,CUST_0328
ACC_03503,Savings,CUST_0421
ACC_03504,Savings,CUST_1219
ACC_03505,Current,CUST_1657
ACC_03506,Savings,CUST_0718
ACC_03507,Current,CUST_1430
ACC_03508,Current,CUST_0688
ACC_03509,Savings,CUST_0882
ACC_03510,Current,CUST_0983
ACC_03511,Salary,CUST_0195
ACC_03512,Savings,CUST_1325
ACC_03513,Business,CUST_1293
ACC_03514,Current,CUST_0312
ACC_03515,Savings,CUST_1055
ACC_03516,Savings,CUST_1508
ACC_03517,Savings,CUST_1945
ACC_03518,Savings,CUST_1852
ACC_03519,Salary,CUST_1396
ACC_03520,Salary,CUST_1286
ACC_03521,Current,CUST_0820
ACC_03522,Salary,CUST_1883
ACC_03523,Current,CUST_0446
ACC_03524,Current,CUST_1597
ACC_03525,Business,CUST_1869
ACC_03526,Savings,CUST_1225
ACC_03527,Current,CUST_1073
ACC_03528,Current,CUST_0708
ACC_03529,Savings,CUST_1071
ACC_03530,Current,CUST_0339
ACC_03531,Savings,CUST_1246
ACC_03532,Savings,CUST_1301
ACC_03533,Savings,CUST_1307
ACC_03534,Salary,CUST_0902
ACC_03535,Current,CUST_0440
ACC_03536,Current,CUST_1574
ACC_03537,Current,CUST_0656
ACC_03538,Savings,CUST_1280
ACC_03539,Current,CUST_0512
ACC_03540,Current,CUST_0543
ACC_03541,Savings,CUST_1866
ACC_03542,Savings,CUST_1106
ACC_03543,Savings,CUST_0835
ACC_03544,Salary,CUST_1417
ACC_03545,Current,CUST_0712
ACC_03546,Savings,CUST_1971
ACC_03547,Savings,CUST_0318
ACC_03548,Savings,CUST_0864
ACC_03549,Salary,CUST_0455
ACC_03550,Savings,CUST_0299
ACC_03551,Salary,CUST_1293
ACC_03552,Current,CUST_0719
ACC_03553,Salary,CUST_1891
ACC_03554,Current,CUST_1733
ACC_03555,Savings,CUST_0582
ACC_03556,Current,CUST_0184
ACC_03557,Current,CUST_0416
ACC_03558,Savings,CUST_0659
ACC_03559,Current,CUST_0367
ACC_03560,Salary,CUST_1481
ACC_03561,Savings,CUST_1403
ACC_03562,Salary,CUST_0727
ACC_03563,Current,CUST_1059
ACC_03564,Savings,CUST_0627
ACC_03565,Current,CUST_1342
ACC_03566,Savings,CUST_1222
ACC_03567,Savings,CUST_1138
ACC_03568,Salary,CUST_0769
ACC_03569,Savings,CUST_1648
ACC_03570,Savings,CUST_1767
ACC_03571,Current,CUST_1092
ACC_03572,Salary,CUST_0312
ACC_03573,Current,CUST_1370
ACC_03574,Savings,CUST_0296
ACC_03575,Current,CUST_1346
ACC_03576,Savings,CUST_1962
ACC_03577,Current,CUST_0513
ACC_03578,Business,CUST_1376
ACC_03579,Savings,CUST_0626
ACC_03580,Savings,CUST_0829
ACC_03581,Salary,CUST_1131
ACC_03582,Current,CUST_1414
ACC_03583,Current,CUST_0272
ACC_03584,Salary,CUST_0349
ACC_03585,Savings,CUST_1976
ACC_03586,Savings,CUST_1085
ACC_03587,Savings,CUST_1782
ACC_03588,Current,CUST_0824
ACC_03589,Current,CUST_1470
ACC_03590,Savings,CUST_1821
ACC_03591,Savings,CUST_1484
ACC_03592,Salary,CUST_0727
ACC_03593,Current,CUST_0591
ACC_03594,Savings,CUST_1238
ACC_03595,Salary,CUST_1273
ACC_03596,Business,CUST_1478
ACC_03597,Savings,CUST_0093
ACC_03598,Savings,CUST_1590
ACC_03599,Savings,CUST_1285
ACC_03600,Salary,CUST_0324
ACC_03601,Savings,CUST_1204
ACC_03602,Savings,CUST_0184
ACC_03603,Savings,CUST_0785
ACC_03604,Savings,CUST_0213
ACC_03605,Savings,CUST_0965
ACC_03606,Salary,CUST_1936
ACC_03607,Savings,CUST_0193
ACC_03608,Current,CUST_1824
ACC_03609,Current,CUST_0549
ACC_03610,Current,CUST_0019
ACC_03611,Salary,CUST_0445
ACC_03612,Current,CUST_0348
ACC_03613,Savings,CUST_0095
ACC_03614,Current,CUST_1150
ACC_03615,Savings,CUST_0878
ACC_03616,Business,CUST_1725
ACC_03617,Savings,CUST_0499
ACC_03618,Savings,CUST_0118
ACC_03619,Savings,CUST_1161
ACC_03620,Current,CUST_0509
ACC_03621,Current,CUST_1304
ACC_03622,Savings,CUST_1887
ACC_03623,Business,CUST_0744
ACC_03624,Current,CUST_0844
ACC_03625,Salary,CUST_0129
ACC_03626,Savings,CUST_0376
ACC_03627,Current,CUST_1714
ACC_03628,Savings,CUST_1884
ACC_03629,Current,CUST_0427
ACC_03630,Savings,CUST_1361
ACC_03631,Savings,CUST_1517
ACC_03632,Savings,CUST_1844
ACC_03633,Savings,CUST_1831
ACC_03634,Salary,CUST_1725
ACC_03635,Current,CUST_1018
ACC_03636,Savings,CUST_1880
ACC_03637,Current,CUST_1737
ACC_03638,Savings,CUST_0688
ACC_03639,Savings,CUST_0812
ACC_03640,Savings,CUST_1119
ACC_03641,Savings,CUST_0223
ACC_03642,Savings,CUST_0376
ACC_03643,Current,CUST_1387
ACC_03644,Savings,CUST_0821
ACC_03645,Current,CUST_0912
ACC_03646,Current,CUST_1736
ACC_03647,Current,CUST_1834
ACC_03648,Savings,CUST_1428
ACC_03649,Current,CUST_1841
ACC_03650,Business,CUST_0206
ACC_03651,Current,CUST_1195
ACC_03652,Current,CUST_1237
ACC_03653,Current,CUST_1821
ACC_03654,Savings,CUST_1618
ACC_03655,Current,CUST_0248
ACC_03656,Savings,CUST_0806
ACC_03657,Savings,CUST_1496
ACC_03658,Current,CUST_0731
ACC_03659,Current,CUST_1532
ACC_03660,Business,CUST_0407
ACC_03661,Savings,CUST_1953
ACC_03662,Savings,CUST_0980
ACC_03663,Savings,CUST_1567
ACC_03664,Savings,CUST_1688
ACC_03665,Savings,CUST_1351
ACC_03666,Savings,CUST_0720
ACC_03667,Current,CUST_0099
ACC_03668,Savings,CUST_1737
ACC_03669,Current,CUST_1312
ACC_03670,Savings,CUST_0889
ACC_03671,Business,CUST_0346
ACC_03672,Savings,CUST_1173
ACC_03673,Savings,CUST_1487
ACC_03674,Current,CUST_1299
ACC_03675,Salary,CUST_1531
ACC_03676,Current,CUST_0122
ACC_03677,Savings,CUST_1093
ACC_03678,Savings,CUST_1066
ACC_03679,Savings,CUST_0658
ACC_03680,Savings,CUST_0907
ACC_03681,Savings,CUST_0090
ACC_03682,Savings,CUST_0633
ACC_03683,Current,CUST_1632
ACC_03684,Savings,CUST_1304
ACC_03685,Savings,CUST_1357
ACC_03686,Current,CUST_1252
ACC_03687,Salary,CUST_1151
ACC_03688,Savings,CUST_0292
ACC_03689,Salary,CUST_0142
ACC_03690,Savings,CUST_0902
ACC_03691,Current,CUST_1585
ACC_03692,Savings,CUST_0842
ACC_03693,Salary,CUST_0084
ACC_03694,Salary,CUST_1519
ACC_03695,Savings,CUST_1461
ACC_03696,Business,CUST_1562
ACC_03697,Savings,CUST_1178
ACC_03698,Salary,CUST_0484
ACC_03699,Salary,CUST_0799
ACC_03700,Current,CUST_1777
ACC_03701,Savings,CUST_0246
ACC_03702,Current,CUST_0040
ACC_03703,Savings,CUST_1037
ACC_03704,Current,CUST_0708
ACC_03705,Current,CUST_1701
ACC_03706,Current,CUST_0147
ACC_03707,Savings,CUST_1720
ACC_03708,Savings,CUST_1932
ACC_03709,Savings,CUST_0948
ACC_03710,Savings,CUST_0518
ACC_03711,Savings,CUST_0625
ACC_03712,Savings,CUST_1053
ACC_03713,Current,CUST_1927
ACC_03714,Savings,CUST_1557
ACC_03715,Savings,CUST_1356
ACC_03716,Savings,CUST_0685
ACC_03717,Savings,CUST_0842
ACC_03718,Current,CUST_1773
ACC_03719,Savings,CUST_0688
ACC_03720,Current,CUST_1300
ACC_03721,Savings,CUST_0640
ACC_03722,Savings,CUST_1941
ACC_03723,Current,CUST_0885
ACC_03724,Current,CUST_1095
ACC_03725,Savings,CUST_0363
ACC_03726,Salary,CUST_0709
ACC_03727,Savings,CUST_1638
ACC_03728,Business,CUST_0219
ACC_03729,Savings,CUST_0630
ACC_03730,Current,CUST_1315
ACC_03731,Current,CUST_0693
ACC_03732,Savings,CUST_0745
ACC_03733,Current,CUST_1468
ACC_03734,Current,CUST_1827
ACC_03735,Salary,CUST_1691
ACC_03736,Savings,CUST_1463
ACC_03737,Savings,CUST_1077
ACC_03738,Current,CUST_1394
ACC_03739,Salary,CUST_0796
ACC_03740,Savings,CUST_1094
ACC_03741,Savings,CUST_1461
ACC_03742,Current,CUST_1508
ACC_03743,Savings,CUST_1842
ACC_03744,Business,CUST_0170
ACC_03745,Salary,CUST_1670
ACC_03746,Savings,CUST_0431
ACC_03747,Salary,CUST_0388
ACC_03748,Savings,CUST_1828
ACC_03749,Savings,CUST_1399
ACC_03750,Business,CUST_0717
ACC_03751,Current,CUST_1223
ACC_03752,Business,CUST_0931
ACC_03753,Business,CUST_1427
ACC_03754,Savings,CUST_1753
ACC_03755,Current,CUST_1959
ACC_03756,Salary,CUST_0587
ACC_03757,Savings,CUST_0364
ACC_03758,Savings,CUST_0943
ACC_03759,Savings,CUST_1183
ACC_03760,Business,CUST_0130
ACC_03761,Savings,CUST_0713
ACC_03762,Current,CUST_1671
ACC_03763,Savings,CUST_1317
ACC_03764,Current,CUST_0968
ACC_03765,Current,CUST_1661
ACC_03766,Business,CUST_0796
ACC_03767,Business,CUST_1173
ACC_03768,Savings,CUST_1292
ACC_03769,Savings,CUST_0001
ACC_03770,Salary,CUST_1016
ACC_03771,Savings,CUST_0580
ACC_03772,Savings,CUST_0604
ACC_03773,Current,CUST_1163
ACC_03774,Business,CUST_1743
ACC_03775,Savings,CUST_0857
ACC_03776,Savings,CUST_0547
ACC_03777,Savings,CUST_1706
ACC_03778,Savings,CUST_1846
ACC_03779,Savings,CUST_1285
ACC_03780,Savings,CUST_0326
ACC_03781,Savings,CUST_0077
ACC_03782,Current,CUST_1364
ACC_03783,Current,CUST_0708
ACC_03784,Current,CUST_0014
ACC_03785,Current,CUST_1810
ACC_03786,Savings,CUST_0375
ACC_03787,Savings,CUST_1038
ACC_03788,Savings,CUST_1934
ACC_03789,Savings,CUST_1903
ACC_03790,Savings,CUST_1520
ACC_03791,Savings,CUST_0257
ACC_03792,Savings,CUST_0038
ACC_03793,Salary,CUST_0662
ACC_03794,Current,CUST_0324
ACC_03795,Savings,CUST_0118
ACC_03796,Savings,CUST_1595
ACC_03797,Current,CUST_1031
ACC_03798,Current,CUST_0268
ACC_03799,Salary,CUST_1407
ACC_03800,Salary,CUST_1233
ACC_03801,Current,CUST_1168
ACC_03802,Savings,CUST_0959
ACC_03803,Current,CUST_0241
ACC_03804,Salary,CUST_0725
ACC_03805,Savings,CUST_0449
ACC_03806,Savings,CUST_0916
ACC_03807,Savings,CUST_0057
ACC_03808,Savings,CUST_1571
ACC_03809,Current,CUST_1415
ACC_03810,Current,CUST_0597
ACC_03811,Savings,CUST_1202
ACC_03812,Savings,CUST_0003
ACC_03813,Savings,CUST_1785
ACC_03814,Savings,CUST_1871
ACC_03815,Current,CUST_1973
ACC_03816,Savings,CUST_0220
ACC_03817,Savings,CUST_1760
ACC_03818,Current,CUST_0382
ACC_03819,Savings,CUST_0053
ACC_03820,Current,CUST_1713
ACC_03821,Savings,CUST_0627
ACC_03822,Savings,CUST_0331
ACC_03823,Salary,CUST_1401
ACC_03824,Savings,CUST_1655
ACC_03825,Savings,CUST_1213
ACC_03826,Savings,CUST_0860
ACC_03827,Savings,CUST_0680
ACC_03828,Salary,CUST_0401
ACC_03829,Savings,CUST_1979
ACC_03830,Savings,CUST_1851
ACC_03831,Savings,CUST_0380
ACC_03832,Business,CUST_0443
ACC_03833,Savings,CUST_1662
ACC_03834,Savings,CUST_0763
ACC_03835,Savings,CUST_0626
ACC_03836,Current,CUST_1033
ACC_03837,Savings,CUST_0065
ACC_03838,Savings,CUST_0293
ACC_03839,Savings,CUST_0204
ACC_03840,Savings,CUST_0517
ACC_03841,Salary,CUST_1944
ACC_03842,Current,CUST_0305
ACC_03843,Savings,CUST_0863
ACC_03844,Savings,CUST_1620
ACC_03845,Salary,CUST_1046
ACC_03846,Current,CUST_0325
ACC_03847,Current,CUST_1754
ACC_03848,Savings,CUST_0367
ACC_03849,Current,CUST_1712
ACC_03850,Savings,CUST_1752
ACC_03851,Current,CUST_0549
ACC_03852,Savings,CUST_1279
ACC_03853,Savings,CUST_0389
ACC_03854,Current,CUST_1504
ACC_03855,Business,CUST_0856
ACC_03856,Salary,CUST_0008
ACC_03857,Savings,CUST_1347
ACC_03858,Savings,CUST_0506
ACC_03859,Savings,CUST_0497
ACC_03860,Current,CUST_0293
ACC_03861,Savings,CUST_1139
ACC_03862,Current,CUST_1820
ACC_03863,Current,CUST_1815
ACC_03864,Savings,CUST_1514
ACC_03865,Savings,CUST_1317
ACC_03866,Savings,CUST_1905
ACC_03867,Savings,CUST_1574
ACC_03868,Savings,CUST_0904
ACC_03869,Savings,CUST_0790
ACC_03870,Business,CUST_0149
ACC_03871,Savings,CUST_1279
ACC_03872,Savings,CUST_0754
ACC_03873,Savings,CUST_1007
ACC_03874,Savings,CUST_0784
ACC_03875,Salary,CUST_1800
ACC_03876,Savings,CUST_0855
ACC_03877,Business,CUST_1664
ACC_03878,Current,CUST_0004
ACC_03879,Savings,CUST_0336
ACC_03880,Current,CUST_1572
ACC_03881,Savings,CUST_1998
ACC_03882,Savings,CUST_0856
ACC_03883,Current,CUST_1140
ACC_03884,Salary,CUST_1213
ACC_03885,Salary,CUST_1803
ACC_03886,Savings,CUST_0402
ACC_03887,Savings,CUST_1253
ACC_03888,Savings,CUST_0648
ACC_03889,Savings,CUST_1490
ACC_03890,Current,CUST_0983
ACC_03891,Savings,CUST_0487
ACC_03892,Current,CUST_1162
ACC_03893,Current,CUST_1314
ACC_03894,Savings,CUST_0059
ACC_03895,Current,CUST_1857
ACC_03896,Salary,CUST_0461
ACC_03897,Savings,CUST_1333
ACC_03898,Current,CUST_0849
ACC_03899,Current,CUST_0741
ACC_03900,Business,CUST_0321
ACC_03901,Savings,CUST_0453
ACC_03902,Savings,CUST_0280
ACC_03903,Savings,CUST_1488
ACC_03904,Current,CUST_0785
ACC_03905,Savings,CUST_1189
ACC_03906,Savings,CUST_0406
ACC_03907,Savings,CUST_1482
ACC_03908,Salary,CUST_1314
ACC_03909,Savings,CUST_0745
ACC_03910,Savings,CUST_0304
ACC_03911,Savings,CUST_1194
ACC_03912,Savings,CUST_0154
ACC_03913,Current,CUST_1402
ACC_03914,Savings,CUST_0503
ACC_03915,Savings,CUST_0040
ACC_03916,Current,CUST_1251
ACC_03917,Salary,CUST_1854
ACC_03918,Savings,CUST_1271
ACC_03919,Current,CUST_1042
ACC_03920,Current,CUST_1448
ACC_03921,Savings,CUST_0156
ACC_03922,Savings,CUST_0446
ACC_03923,Savings,CUST_1685
ACC_03924,Current,CUST_1990
ACC_03925,Current,CUST_1290
ACC_03926,Current,CUST_0067
ACC_03927,Salary,CUST_1338
ACC_03928,Savings,CUST_0747
ACC_03929,Salary,CUST_1177
ACC_03930,Savings,CUST_1466
ACC_03931,Savings,CUST_1516
ACC_03932,Savings,CUST_1610
ACC_03933,Savings,CUST_1249
ACC_03934,Savings,CUST_1730
ACC_03935,Savings,CUST_0564
ACC_03936,Savings,CUST_0933
ACC_03937,Current,CUST_0118
ACC_03938,Business,CUST_0091
ACC_03939,Savings,CUST_0243
ACC_03940,Business,CUST_1634
ACC_03941,Salary,CUST_0045
ACC_03942,Salary,CUST_0953
ACC_03943,Current,CUST_0450
ACC_03944,Business,CUST_0881
ACC_03945,Current,CUST_0029
ACC_03946,Business,CUST_0147
ACC_03947,Salary,CUST_0359
ACC_03948,Salary,CUST_0629
ACC_03949,Savings,CUST_0104
ACC_03950,Salary,CUST_1036
ACC_03951,Salary,CUST_1253
ACC_03952,Savings,CUST_1115
ACC_03953,Savings,CUST_1279
ACC_03954,Current,CUST_0614
ACC_03955,Savings,CUST_0953
ACC_03956,Savings,CUST_1728
ACC_03957,Salary,CUST_0326
ACC_03958,Current,CUST_0376
ACC_03959,Salary,CUST_0279
ACC_03960,Current,CUST_0936
