transaction_id,account_id,transaction_date,transaction_type,amount
701,1547,2025-07-25,Debit,37.2
702,3399,2025-07-01,Credit,15.97
703,1110,2025-08-14,Debit,8.31
704,1934,2025-08-03,Transfer,2.15
705,32,2024-10-27,Credit,3.36
706,195,2025-03-10,Credit,102.32
707,2583,2025-08-09,Debit,99.61
708,4008,2025-03-06,Debit,36.78
709,3667,2025-07-03,Transfer,81.28
710,3280,2025-04-14,Credit,32.12
711,1994,2025-08-18,Credit,25.56
712,2146,2025-05-08,Debit,93.74
713,3989,2025-07-17,Payment,69.11
714,2992,2025-04-29,Debit,33.92
715,1347,2025-05-16,Debit,7.11
716,2388,2025-06-11,Payment,13.62
717,1636,2025-05-30,Credit,60.74
718,987,2025-02-24,Transfer,56.03
719,281,2024-12-03,Debit,22.36
720,3625,2025-05-02,Debit,81.11
721,135,2024-12-01,Credit,24.51
722,2086,2024-10-02,Payment,60.32
723,1792,2025-08-29,Debit,16.78
724,584,2025-10-02,Debit,16.6
725,883,2025-02-15,Debit,8.16
726,294,2025-08-11,Debit,28.96
727,3863,2025-04-07,Transfer,19.14
728,423,2025-06-13,Debit,11.0
729,2122,2024-11-02,Transfer,7.65
730,385,2025-08-08,Transfer,94.49
731,3479,2025-10-06,Credit,23.14
732,3797,2025-09-05,Credit,69.86
733,2033,2025-08-22,Credit,31.18
734,1888,2025-01-04,Debit,31.88
735,490,2025-02-12,Debit,37.83
736,1220,2025-09-11,Payment,373.6
737,4362,2024-04-12,Debit,48.03
738,2504,2025-05-15,Debit,74.38
739,2032,2025-04-29,Debit,14.35
740,2763,2024-06-14,Debit,31.78
741,2777,2025-06-03,Debit,49.65
742,2054,2025-08-02,Credit,46.55
743,2612,2025-07-10,Credit,50.16
744,1246,2025-05-30,Debit,42.72
745,1920,2025-06-08,Debit,22.61
746,3576,2025-02-05,Debit,87.13
747,2600,2025-06-18,Credit,120.78
748,2384,2025-03-24,Credit,6.35
749,529,2025-06-21,Debit,4.79
750,1518,2023-10-29,Debit,3.6
751,3695,2024-11-22,Credit,103.89
752,4291,2024-12-17,Debit,127.88
753,408,2025-04-11,Debit,40.95
754,2977,2024-09-23,Transfer,114.11
755,3297,2025-06-02,Credit,13.68
756,2762,2024-12-11,Transfer,60.13
757,3600,2025-08-09,Credit,15.69
758,3530,2025-07-08,Debit,9.36
759,1296,2024-07-26,Credit,13.52
760,2595,2024-12-11,Debit,53.73
761,3254,2025-06-09,Debit,6.12
762,1595,2025-04-26,Credit,65.63
763,4100,2025-09-06,Debit,54.61
764,2089,2025-01-19,Transfer,22.49
765,1956,2025-09-27,Credit,6.35
766,2602,2024-10-13,Debit,6.08
767,1255,2025-05-12,Debit,10.68
768,4009,2025-08-09,Debit,6.09
769,500,2025-05-15,Credit,25.34
770,3568,2025-03-19,Transfer,93.69
771,3602,2025-06-11,Debit,12.68
772,1168,2025-10-11,Credit,21.76
773,3360,2025-05-09,Debit,161.76
774,2105,2025-02-04,Debit,40.77
775,2209,2025-01-13,Debit,64.36
776,1768,2025-07-08,Debit,12.91
777,2858,2024-07-10,Debit,97.75
778,691,2024-11-21,Debit,2.62
779,3893,2025-05-23,Payment,26.46
780,3203,2025-05-12,Credit,2.96
781,810,2025-10-13,Debit,10.32
782,1653,2025-04-18,Debit,108.93
783,448,2024-10-23,Transfer,46.73
784,2326,2025-09-08,Debit,45.63
785,3260,2025-09-20,Debit,82.88
786,342,2024-05-05,Debit,41.33
787,634,2025-06-22,Debit,41.78
788,1633,2025-04-18,Debit,178.03
789,1886,2025-07-22,Debit,6.56
790,4152,2024-02-25,Debit,9.12
791,1816,2025-02-08,Debit,59.89
792,2881,2025-04-07,Debit,52.02
793,2624,2025-08-31,Credit,20.74
794,132,2024-05-28,Transfer,47.41
795,1840,2024-09-27,Debit,29.0
796,1648,2025-04-01,Credit,5.91
797,1026,2025-08-19,Debit,10.65
798,4148,2025-07-01,Payment,122.64
799,2103,2025-05-27,Debit,59.76
800,1778,2025-01-20,Credit,9.12
801,3430,2024-12-21,Credit,23.53
802,2075,2025-07-11,Credit,14.3
803,2785,2025-08-03,Credit,57.43
804,2451,2025-10-06,Credit,160.02
805,3291,2025-05-04,Transfer,5.15
806,4037,2025-02-08,Payment,1487.67
807,3105,2025-03-01,Credit,23.36
808,2671,2025-10-08,Debit,29.99
809,2267,2025-06-15,Transfer,25.0
810,3108,2025-01-27,Credit,109.66
811,4439,2025-10-14,Transfer,5.64
812,4306,2025-07-13,Debit,17.64
813,4035,2024-10-11,Credit,178.71
814,860,2025-02-02,Transfer,4.27
815,4064,2025-03-10,Payment,114.31
816,2774,2025-05-24,Debit,513.39
817,1767,2024-12-12,Payment,73.01
818,3200,2024-06-27,Debit,31.1
819,2711,2024-12-24,Transfer,75.08
820,3580,2025-08-30,Debit,20.24
821,398,2025-05-18,Debit,38.53
822,1922,2025-06-20,Debit,20.79
823,1269,2025-04-18,Credit,78.0
824,139,2025-04-23,Credit,316.32
825,2261,2024-12-02,Transfer,50.08
826,3610,2025-08-28,Debit,56.58
827,2556,2025-07-30,Transfer,27.82
828,1322,2025-04-04,Debit,35.78
829,1705,2024-11-16,Debit,60.61
830,2855,2024-11-21,Debit,16.01
831,1997,2025-08-15,Credit,86.3
832,3284,2024-08-28,Debit,50.16
833,2132,2025-05-10,Transfer,15.99
834,4323,2025-04-21,Debit,32.8
835,2919,2025-01-31,Credit,42.12
836,2230,2025-05-14,Debit,159.88
837,4229,2025-07-31,Credit,198.7
838,4245,2025-10-13,Debit,80.39
839,3991,2025-10-17,Debit,36.69
840,1459,2025-02-26,Debit,24.63
841,3045,2025-05-05,Credit,25.06
842,1468,2025-10-27,Debit,52.13
843,1219,2024-08-20,Debit,11.74
844,4227,2025-07-21,Debit,10.12
845,1596,2025-07-04,Credit,2.02
846,510,2023-10-29,Transfer,31.42
847,296,2025-06-29,Debit,34.63
848,647,2025-07-21,Credit,7.38
849,422,2025-10-11,Credit,7.62
850,57,2025-06-26,Debit,10.46
851,3566,2025-01-13,Credit,15.43
852,1198,2025-06-13,Debit,123.17
853,2009,2025-06-29,Debit,60.88
854,590,2025-01-23,Debit,6.91
855,1311,2025-08-03,Debit,12.31
856,80,2025-09-25,Debit,13.01
857,1901,2025-07-16,Payment,21.83
858,4377,2024-05-19,Debit,64.04
859,3950,2025-09-12,Credit,12.94
860,3223,2025-04-21,Debit,155.6
861,525,2025-03-25,Credit,23.58
862,4185,2024-10-29,Transfer,105.36
863,4223,2025-08-30,Transfer,44.79
864,135,2025-08-29,Credit,2.33
865,59,2025-01-09,Transfer,3.13
866,3557,2025-02-05,Debit,9.38
867,104,2025-07-24,Debit,20.52
868,144,2025-07-30,Transfer,6.64
869,2379,2024-05-09,Transfer,4.04
870,2482,2025-05-12,Transfer,30.05
871,147,2025-01-14,Credit,19.9
872,4348,2024-10-15,Debit,16.35
873,3725,2025-06-25,Credit,24.17
874,1555,2025-08-07,Debit,106.99
875,935,2025-05-16,Credit,33.29
876,842,2025-02-16,Debit,9.16
877,1293,2025-07-25,Credit,10.02
878,2089,2024-06-30,Debit,22.67
879,1665,2025-03-12,Credit,154.37
880,2186,2025-10-09,Payment,14.14
881,3065,2024-11-10,Debit,61.75
882,2315,2025-03-15,Payment,859.98
883,3432,2025-01-02,Credit,14.9
884,691,2025-06-04,Credit,19.04
885,3221,2025-01-13,Credit,7.04
886,3510,2024-08-01,Debit,67.18
887,3976,2025-08-12,Debit,18.37
888,2109,2024-09-20,Debit,73.7
889,1960,2024-12-23,Credit,33.67
890,2596,2025-06-15,Debit,13.71
891,704,2025-06-17,Debit,33.56
892,277,2025-04-29,Debit,43.21
893,818,2025-04-08,Debit,5.38
894,3504,2025-01-09,Debit,5.56
895,3279,2025-06-03,Transfer,99.79
896,3260,2024-09-26,Credit,174.65
897,4123,2025-06-15,Transfer,28.02
898,487,2024-06-22,Debit,66.91
899,83,2025-07-08,Debit,47.38
900,1486,2025-05-13,Transfer,45.8
901,724,2025-06-29,Debit,6.63
902,4327,2025-05-27,Debit,74.96
903,3754,2024-09-12,Debit,19.71
904,2866,2025-06-25,Credit,269.12
905,834,2025-05-21,Credit,207.84
906,371,2025-05-01,Debit,31.05
907,1995,2025-05-31,Debit,15.06
908,1836,2025-10-01,Debit,19.87
909,4118,2024-12-16,Credit,45.2
910,2348,2025-01-24,Debit,11.48
911,405,2025-05-29,Credit,105.19
912,648,2025-04-05,Credit,202.31
913,2429,2025-09-05,Credit,5.5
914,288,2025-02-03,Transfer,46.17
915,1556,2025-04-07,Payment,22.06
916,2725,2025-07-20,Payment,22.85
917,135,2025-09-19,Credit,22.93
918,1802,2025-02-16,Debit,13.9
919,1254,2025-06-10,Credit,7.3
920,3444,2024-05-08,Credit,39.63
921,672,2025-09-20,Debit,95.21
922,2590,2024-08-24,Debit,262.76
923,1408,2024-12-27,Debit,42.29
924,2084,2025-05-15,Credit,16.16
925,3366,2025-02-05,Transfer,7.94
926,2870,2025-06-25,Debit,414.47
927,3321,2025-05-10,Credit,29.6
928,1219,2025-02-15,Debit,13.9
929,685,2025-07-13,Debit,79.08
930,4335,2025-01-22,Debit,20.5
931,2990,2025-09-01,Transfer,14.07
932,465,2025-01-12,Credit,19.19
933,853,2025-07-08,Credit,13.43
934,3781,2025-04-19,Credit,20.73
935,2015,2025-05-08,Debit,29.65
936,662,2025-07-18,Debit,3.72
937,2944,2025-07-25,Debit,78.27
938,3430,2025-04-29,Debit,41.11
939,2825,2024-12-20,Debit,49.18
940,259,2024-08-02,Credit,109.31
941,2367,2025-10-07,Debit,6.9
942,3900,2025-08-18,Credit,23.22
943,4246,2025-02-23,Credit,15.33
944,1978,2025-04-11,Debit,102.07
945,3076,2025-04-03,Debit,9.54
946,3245,2025-09-14,Transfer,72.51
947,3735,2025-06-09,Debit,14.22
948,1612,2025-08-09,Debit,17.02
949,3286,2025-03-16,Debit,29.42
950,750,2024-09-04,Debit,6.74
951,2557,2025-07-24,Transfer,10.6
952,2137,2025-09-12,Credit,9.74
953,641,2025-07-24,Payment,23.77
954,719,2025-08-08,Debit,82.07
955,2321,2025-01-16,Credit,17.38
956,1340,2025-07-05,Debit,5.7
957,3285,2025-10-19,Debit,130.45
958,1340,2025-09-14,Debit,0.66
959,3370,2025-03-13,Debit,159.67
960,2745,2025-09-14,Credit,45.3
961,3116,2025-08-13,Transfer,63.5
962,931,2024-12-02,Credit,84.56
963,801,2025-02-28,Transfer,18.93
964,47,2025-05-29,Debit,47.72
965,2670,2025-07-04,Credit,14.01
966,3849,2024-09-05,Transfer,80.91
967,3110,2024-08-07,Transfer,23.21
968,2336,2025-05-25,Credit,51.12
969,894,2025-08-06,Debit,15.73
970,1154,2024-06-15,Credit,40.58
971,764,2025-08-19,Debit,29.12
972,1626,2025-06-30,Debit,49.86
973,3728,2025-09-16,Transfer,14.63
974,3884,2024-10-20,Credit,57.46
975,4436,2025-06-20,Credit,10.01
976,3528,2025-08-02,Debit,26.64
977,903,2025-09-18,Credit,118.08
978,230,2025-02-06,Debit,34.26
979,784,2025-08-20,Debit,15.49
980,3060,2025-10-02,Transfer,18.05
981,815,2025-07-13,Payment,163.44
982,2809,2024-04-06,Credit,12.39
983,3333,2025-05-31,Credit,6.3
984,108,2024-06-05,Credit,72.77
985,2525,2024-04-17,Debit,6.97
986,3578,2025-06-19,Credit,24.33
987,3355,2025-05-05,Credit,10.19
988,741,2025-05-08,Credit,228.3
989,2104,2025-07-26,Debit,14.11
990,1471,2025-07-21,Credit,2919.26
991,3291,2024-05-13,Debit,132.09
992,1470,2025-08-28,Debit,7.55
993,1209,2025-07-16,Debit,6.02
994,2329,2024-04-23,Credit,241.56
995,2605,2025-07-05,Credit,32.9
996,2325,2025-04-16,Debit,2.68
997,4267,2025-09-04,Credit,36.21
998,1269,2024-12-09,Debit,49.97
999,549,2025-07-11,Debit,4.62
1000,1449,2025-07-30,Debit,81.44
1001,3761,2025-07-09,Credit,19.0
1002,2390,2024-11-07,Credit,34.88
1003,3642,2024-11-24,Debit,176.15
1004,2594,2025-02-06,Debit,32.56
1005,4193,2024-01-11,Debit,4.29
1006,672,2025-02-20,Credit,14.69
1007,3120,2025-09-14,Credit,38.19
1008,2180,2024-10-21,Transfer,16.27
1009,2139,2025-08-19,Debit,16.78
1010,4292,2025-08-19,Debit,13.96
1011,1698,2025-09-24,Credit,18.81
1012,3966,2025-04-27,Debit,32.55
1013,935,2024-10-22,Credit,10.38
1014,1180,2025-06-02,Debit,20.19
1015,2637,2025-06-30,Debit,9.67
1016,60,2025-09-07,Credit,45.88
1017,3422,2025-07-31,Debit,49.45
1018,2874,2025-06-27,Debit,4.64
1019,3285,2025-02-22,Payment,158.45
1020,2852,2025-08-16,Transfer,30.23
1021,3808,2025-04-08,Debit,212.47
1022,2896,2025-02-27,Credit,33.74
1023,3725,2025-07-11,Debit,62.13
1024,1186,2025-09-15,Credit,76.26
1025,2600,2025-07-05,Debit,59.23
1026,2777,2025-07-11,Debit,86.7
1027,1746,2025-04-04,Credit,90.02
1028,4149,2025-01-10,Transfer,543.78
1029,2721,2025-09-29,Debit,34.5
1030,1540,2024-10-17,Credit,102.75
1031,3444,2025-07-28,Payment,23.18
1032,2765,2025-04-06,Debit,57.69
1033,2522,2025-03-08,Debit,16.13
1034,4249,2024-10-21,Debit,13.04
1035,2101,2024-12-24,Transfer,24.96
1036,2821,2025-03-27,Debit,21.06
1037,3251,2025-07-08,Debit,204.07
1038,2429,2024-08-05,Debit,74.05
1039,3398,2024-10-06,Debit,71.11
1040,3153,2025-01-26,Debit,38.16
1041,995,2025-05-12,Payment,66.24
1042,1734,2025-08-07,Transfer,391.65
1043,1560,2024-06-25,Credit,6.23
1044,235,2025-07-26,Credit,143.5
1045,3997,2025-03-06,Credit,116.24
1046,1822,2025-07-29,Debit,34.87
1047,3792,2025-08-12,Credit,30.14
1048,2521,2025-08-14,Credit,36.81
1049,600,2024-09-29,Credit,4.14
1050,3537,2025-03-21,Debit,28.33
1051,4323,2025-06-08,Debit,10.6
1052,1212,2024-06-22,Credit,12.97
1053,2621,2024-12-15,Transfer,4.39
1054,2098,2025-08-17,Credit,19.1
1055,2188,2025-04-26,Debit,6.8
1056,1339,2025-02-01,Debit,72.42
1057,3659,2025-06-09,Credit,21.74
1058,3259,2025-08-07,Credit,12.59
1059,644,2025-09-28,Credit,93.46
1060,3886,2025-07-26,Debit,2.3
1061,4150,2025-05-10,Credit,668.57
1062,3465,2025-06-22,Debit,394.23
1063,4385,2024-11-05,Transfer,67.15
1064,3616,2025-07-18,Credit,1528.14
1065,320,2025-06-05,Debit,20.56
1066,3107,2024-08-01,Transfer,73.47
1067,744,2025-07-20,Credit,125.97
1068,957,2025-01-31,Credit,7.58
1069,2152,2025-01-04,Debit,5.49
1070,3070,2024-09-18,Payment,20.5
1071,1442,2025-04-25,Credit,79.02
1072,385,2025-08-27,Debit,5.0
1073,3455,2025-03-03,Debit,35.47
1074,2869,2025-08-13,Debit,24.43
1075,3724,2024-09-16,Debit,25.26
1076,926,2025-07-17,Credit,14.52
1077,92,2025-05-21,Debit,5.29
1078,860,2024-10-17,Debit,80.16
1079,2241,2025-04-24,Debit,15.27
1080,1928,2025-06-25,Payment,16.68
1081,4422,2025-07-08,Debit,49.12
1082,4492,2024-06-21,Credit,2.05
1083,1920,2025-07-25,Debit,9.95
1084,3857,2025-09-17,Credit,15.19
1085,3232,2025-05-15,Transfer,159.37
1086,3384,2025-03-23,Credit,36.86
1087,4009,2025-05-15,Debit,19.95
1088,4332,2025-09-12,Credit,164.57
1089,1308,2025-06-09,Credit,12.89
1090,2981,2025-07-15,Credit,19.37
1091,214,2024-09-02,Debit,24.88
1092,4181,2025-08-06,Debit,52.25
1093,915,2024-08-30,Debit,546.69
1094,2558,2024-08-26,Credit,20.72
1095,3597,2025-08-30,Credit,40.49
1096,751,2025-08-06,Credit,118.6
1097,1015,2025-04-25,Credit,54.8
1098,1233,2024-05-17,Credit,40.84
1099,3011,2025-08-31,Debit,19.58
1100,2703,2025-09-04,Transfer,16.8
1101,2966,2024-11-03,Credit,7.46
1102,3944,2025-06-01,Credit,37.0
1103,1798,2025-07-05,Payment,2.54
1104,4183,2024-07-24,Credit,77.63
1105,3011,2025-03-08,Debit,7.42
1106,4124,2025-04-10,Credit,94.34
1107,852,2025-08-31,Debit,70.91
1108,3790,2024-07-15,Transfer,2.53
1109,3917,2025-02-19,Debit,78.05
1110,2763,2025-06-19,Credit,87.08
1111,583,2025-09-03,Debit,6.07
1112,2598,2025-03-11,Debit,8.7
1113,390,2024-08-04,Debit,12.33
1114,1007,2024-12-30,Debit,116.95
1115,193,2025-07-27,Credit,60.46
1116,2966,2025-07-27,Credit,19.75
1117,957,2025-05-28,Credit,5.86
1118,1424,2025-06-05,Debit,69.28
1119,2115,2025-06-04,Debit,8.32
1120,4469,2025-07-09,Debit,39.28
1121,1513,2023-10-29,Credit,29.95
1122,1389,2025-10-09,Debit,3.91
1123,2864,2025-03-18,Credit,36.52
1124,3686,2025-08-17,Payment,16.78
1125,4001,2025-05-09,Credit,517.25
1126,2013,2025-01-02,Credit,38.25
1127,3502,2025-06-17,Payment,27.37
1128,1600,2025-09-26,Transfer,121.36
1129,1617,2025-04-10,Credit,46.71
1130,3738,2025-06-02,Debit,12.18
1131,3421,2025-08-06,Debit,106.74
1132,255,2025-05-13,Credit,70.72
1133,1714,2025-03-15,Debit,43.38
1134,3890,2025-08-08,Debit,1.73
1135,3716,2025-08-18,Credit,19.35
1136,3364,2025-04-25,Debit,10.07
1137,41,2025-09-06,Credit,61.66
1138,1867,2025-04-04,Transfer,20.61
1139,1788,2024-07-06,Debit,79.06
1140,2413,2025-08-16,Debit,40.64
1141,543,2025-08-13,Debit,47.33
1142,890,2025-07-31,Payment,27.81
1143,1622,2025-02-27,Transfer,1.57
1144,3159,2024-08-04,Debit,16.89
1145,2822,2025-09-22,Transfer,33.49
1146,1712,2025-06-06,Credit,87.13
1147,3963,2024-12-02,Credit,41.12
1148,997,2025-09-10,Debit,21.68
1149,2275,2024-09-13,Credit,38.69
1150,4236,2025-03-15,Credit,30.11
1151,2715,2025-09-17,Credit,14.9
1152,3362,2025-05-10,Debit,28.18
1153,3395,2025-05-01,Debit,76.88
1154,1000,2025-07-03,Credit,69.04
1155,3008,2025-03-06,Debit,4.06
1156,3043,2025-07-16,Transfer,145.03
1157,3966,2025-02-01,Debit,62.12
1158,1496,2025-06-08,Payment,3.53
1159,2575,2025-03-25,Debit,47.42
1160,742,2025-02-24,Debit,47.47
1161,1167,2025-05-10,Debit,18.19
1162,2713,2025-04-24,Debit,74.08
1163,1031,2025-06-06,Credit,16.59
1164,2069,2024-11-27,Debit,50.18
1165,2643,2025-06-12,Credit,6.05
1166,1023,2025-08-06,Credit,61.39
1167,1588,2025-05-12,Debit,7.64
1168,3224,2024-05-26,Debit,7.15
1169,1231,2025-02-09,Transfer,32.57
1170,4423,2023-11-11,Debit,313.16
1171,3361,2025-09-19,Credit,30.6
1172,3616,2025-08-02,Credit,86.98
1173,1201,2025-07-07,Transfer,10.84
1174,3320,2024-10-22,Debit,30.03
1175,3658,2025-08-21,Credit,177.82
1176,1612,2025-02-17,Credit,12.3
1177,4213,2025-08-14,Credit,47.68
1178,1502,2025-07-28,Debit,84.17
1179,1446,2025-02-25,Payment,12.92
1180,4238,2025-04-01,Payment,86.41
1181,2501,2025-05-24,Credit,37.96
1182,1222,2025-06-10,Debit,22.11
1183,1623,2025-05-04,Debit,39.47
1184,2726,2025-03-26,Credit,344.03
1185,3904,2025-08-20,Credit,26.74
1186,465,2025-03-19,Transfer,13.74
1187,3103,2025-04-19,Debit,19.57
1188,84,2025-09-02,Debit,93.54
1189,4196,2025-09-17,Debit,16.77
1190,1189,2025-09-12,Transfer,41.51
1191,1695,2024-06-26,Transfer,10.0
1192,3322,2025-08-17,Credit,21.51
1193,4375,2025-08-17,Credit,118.4
1194,4284,2025-03-24,Debit,30.03
1195,3537,2025-08-28,Credit,78.23
1196,4256,2025-07-20,Debit,7.56
1197,3594,2025-01-11,Credit,7.95
1198,3841,2025-02-27,Credit,47.77
1199,4230,2025-04-17,Credit,7.48
1200,1450,2024-02-05,Payment,141.95
1201,724,2024-12-23,Debit,11.57
1202,269,2025-09-17,Debit,7.78
1203,1916,2024-09-28,Debit,3.73
1204,2528,2025-07-18,Debit,30.4
1205,286,2025-09-05,Debit,49.28
1206,2380,2025-06-10,Debit,35.45
1207,1951,2025-07-02,Credit,253.67
1208,2499,2025-09-15,Transfer,28.69
1209,1458,2025-06-25,Credit,292.3
1210,3961,2025-09-28,Debit,186.81
1211,4287,2024-02-28,Debit,43.64
1212,4423,2025-04-16,Debit,21.59
1213,990,2025-06-23,Debit,125.31
1214,1000,2025-07-08,Debit,3.55
1215,2320,2025-04-06,Credit,44.25
1216,3168,2025-08-08,Transfer,45.88
1217,360,2025-08-06,Credit,217.01
1218,3818,2025-03-29,Debit,35.87
1219,1900,2025-08-27,Credit,26.38
1220,3675,2025-07-13,Payment,102.59
1221,895,2025-04-17,Credit,33.11
1222,2146,2025-09-20,Debit,25.32
1223,2577,2025-03-17,Credit,18.02
1224,283,2025-06-10,Transfer,3.44
1225,3893,2025-02-07,Debit,36.84
1226,2278,2025-06-07,Debit,22.26
1227,3013,2025-06-13,Debit,42.3
1228,761,2025-07-09,Credit,13.96
1229,3798,2025-06-06,Debit,32.2
1230,1026,2025-08-30,Credit,453.47
1231,2055,2025-02-27,Credit,30.97
1232,1824,2025-06-20,Transfer,35.21
1233,3030,2025-05-16,Credit,32.39
1234,3704,2025-10-01,Credit,161.41
1235,1439,2025-04-10,Credit,6.94
1236,1212,2025-08-08,Transfer,94.74
1237,1796,2025-06-01,Debit,5.56
1238,1799,2025-05-31,Credit,13.75
1239,515,2025-02-04,Credit,7.14
1240,3032,2025-09-25,Credit,7.37
1241,2435,2025-05-14,Transfer,63.81
1242,1460,2025-06-29,Credit,12.18
1243,2802,2025-08-26,Debit,64.28
1244,2533,2025-08-09,Credit,8.58
1245,2505,2025-08-14,Transfer,34.36
1246,2316,2025-08-09,Debit,160.27
1247,4455,2025-03-09,Debit,20.98
1248,833,2024-06-02,Credit,83.84
1249,1181,2024-11-02,Debit,285.32
1250,3559,2025-08-22,Credit,63.3
1251,514,2025-06-14,Credit,55.57
1252,2403,2025-07-01,Payment,25.87
1253,1106,2025-07-16,Credit,5.83
1254,1156,2025-10-01,Debit,6.94
1255,2164,2025-05-12,Transfer,129.22
1256,1272,2025-05-24,Debit,35.03
1257,2789,2025-04-25,Payment,94.12
1258,2146,2025-02-10,Debit,107.65
1259,3397,2024-10-14,Debit,8.39
1260,4236,2025-05-27,Credit,45.59
1261,1237,2025-05-11,Debit,60.08
1262,2328,2025-09-01,Credit,67.43
1263,3583,2025-07-25,Debit,34.77
1264,3243,2024-09-22,Debit,269.85
1265,3913,2024-10-16,Debit,40.67
1266,657,2025-07-05,Credit,17.29
1267,815,2025-02-03,Debit,2.0
1268,3484,2025-07-15,Credit,4.44
1269,4465,2024-11-26,Credit,9.99
1270,2412,2025-01-04,Debit,253.34
1271,3187,2025-04-15,Debit,42.64
1272,3938,2025-08-07,Credit,66.16
1273,4225,2025-04-30,Credit,7.37
1274,2833,2025-03-29,Transfer,46.2
1275,23,2025-01-20,Debit,35.35
1276,816,2025-08-14,Debit,21.69
1277,3971,2025-02-01,Transfer,51.21
1278,3096,2025-02-01,Credit,14.14
1279,549,2025-08-24,Credit,23.14
1280,3440,2025-06-24,Debit,383.3
1281,1893,2025-07-26,Credit,12.5
1282,3717,2025-06-15,Credit,3.56
1283,1840,2025-04-17,Debit,104.78
1284,4281,2025-05-20,Credit,8.02
1285,2326,2025-05-19,Transfer,2.01
1286,2795,2024-12-11,Transfer,13.75
1287,2456,2025-08-16,Credit,30.39
1288,2920,2024-10-04,Credit,82.73
1289,1136,2025-06-10,Debit,48.31
1290,4202,2024-07-06,Debit,25.05
1291,2971,2025-05-02,Debit,28.66
1292,421,2025-08-09,Debit,5.17
1293,400,2025-06-12,Debit,8.33
1294,870,2025-04-25,Credit,10.51
1295,3980,2025-01-31,Credit,100.91
1296,140,2024-11-12,Debit,57.81
1297,1084,2025-06-29,Transfer,15.3
1298,1372,2025-01-21,Transfer,10.71
1299,3818,2024-08-26,Debit,10.38
1300,3954,2025-08-28,Credit,21.61
1301,6,2025-06-22,Debit,12.61
1302,3701,2025-06-02,Debit,15.95
1303,1759,2025-03-31,Debit,97.09
1304,1147,2025-06-24,Debit,10.9
1305,2612,2025-05-07,Debit,23.87
1306,1380,2024-05-28,Transfer,18.07
1307,2372,2025-02-18,Credit,79.54
1308,817,2025-01-02,Debit,1.85
1309,3114,2025-07-07,Debit,5.97
1310,2170,2024-11-23,Credit,13.22
1311,722,2025-06-07,Debit,12.61
1312,3210,2025-03-03,Debit,4.16
1313,1435,2025-04-23,Payment,11.6
1314,450,2025-08-26,Debit,0.97
1315,3427,2025-02-07,Debit,25.1
1316,2644,2024-10-02,Credit,140.75
1317,2032,2025-04-26,Credit,9.83
1318,3713,2025-04-03,Transfer,49.48
1319,799,2025-04-20,Debit,23.57
1320,832,2025-05-20,Credit,128.99
1321,9,2025-04-10,Debit,37.18
1322,1853,2024-11-25,Credit,17.36
1323,4130,2025-06-25,Debit,19.69
1324,681,2024-10-29,Credit,26.66
1325,1156,2025-04-24,Debit,24.69
1326,1962,2025-01-24,Credit,35.74
1327,4498,2025-05-31,Debit,14.87
1328,3851,2025-03-07,Payment,24.0
1329,82,2025-05-10,Debit,32.54
1330,71,2025-09-03,Credit,21.68
1331,2970,2025-06-17,Debit,61.84
1332,1053,2025-07-05,Credit,32.92
1333,3652,2025-04-22,Credit,12.58
1334,1149,2023-11-11,Debit,32.87
1335,4137,2025-01-10,Credit,19.54
1336,614,2024-12-24,Credit,24.52
1337,1988,2025-07-11,Debit,58.34
1338,3315,2025-09-10,Payment,5.75
1339,781,2025-08-08,Credit,65.62
1340,896,2024-12-08,Payment,3.47
1341,902,2025-06-12,Transfer,34.54
1342,2714,2025-06-19,Credit,67.58
1343,3174,2025-07-11,Transfer,137.25
1344,2590,2025-07-24,Debit,100.61
1345,1195,2024-11-03,Credit,62.15
1346,3312,2025-02-26,Credit,2.1
1347,1160,2025-01-25,Debit,9.35
1348,1243,2025-03-03,Debit,27.1
1349,594,2024-10-18,Debit,19.4
1350,74,2024-11-14,Debit,9.16
1351,1422,2025-07-10,Payment,3.82
1352,3807,2025-05-04,Debit,2.43
1353,3035,2025-03-09,Debit,9.72
1354,1850,2025-05-29,Credit,57.48
1355,1314,2025-04-01,Credit,54.66
1356,3560,2025-06-02,Credit,35.24
1357,3828,2025-07-04,Payment,2.54
1358,1888,2025-05-12,Credit,198.23
1359,759,2025-02-03,Debit,30.75
1360,880,2025-03-14,Transfer,15.26
1361,1219,2025-07-24,Debit,150.2
1362,1074,2025-01-21,Debit,150.12
1363,3322,2025-07-29,Credit,25.38
1364,3038,2024-11-30,Credit,175.81
1365,3714,2025-06-30,Debit,30.27
1366,2725,2025-05-31,Debit,10.93
1367,1218,2025-04-17,Debit,18.95
1368,2148,2025-07-14,Transfer,14.22
1369,2400,2024-02-25,Credit,27.57
1370,737,2025-09-02,Debit,44.82
1371,2151,2025-08-06,Payment,5.39
1372,2468,2024-10-16,Credit,173.21
1373,234,2025-02-27,Debit,13.91
1374,2611,2025-05-08,Credit,49.6
1375,1786,2025-09-22,Debit,16.45
